id, date, time, in, out, inSum, outSum
17,2021-01-01,14:31,0,0,0,0
18,2021-01-01,14:31,1,0,139,143
19,2021-01-01,14:31,0,0,138,126
1,2021-01-01,14:32,0,0,3,3
2,2021-01-01,14:32,0,0,5,5
3,2021-01-01,14:32,0,0,1,2
4,2021-01-01,14:32,0,0,0,0
5,2021-01-01,14:32,0,0,3,3
6,2021-01-01,14:32,1,0,112,96
7,2021-01-01,14:32,0,0,5,13
8,2021-01-01,14:32,0,0,76,69
9,2021-01-01,14:32,0,0,374,395
10,2021-01-01,14:32,1,2,423,442
11,2021-01-01,14:32,8,0,365,379
12,2021-01-01,14:32,0,2,369,344
13,2021-01-01,14:32,3,0,669,536
14,2021-01-01,14:32,0,0,0,0
15,2021-01-01,14:32,0,0,4,4
16,2021-01-01,14:32,0,0,0,0
17,2021-01-01,14:32,0,0,0,0
18,2021-01-01,14:32,0,1,139,144
19,2021-01-01,14:32,0,0,138,126
1,2021-01-01,14:33,0,0,3,3
2,2021-01-01,14:33,0,0,5,5
3,2021-01-01,14:33,0,0,1,2
4,2021-01-01,14:33,0,0,0,0
5,2021-01-01,14:33,0,0,3,3
6,2021-01-01,14:33,0,1,112,97
7,2021-01-01,14:33,0,0,5,13
8,2021-01-01,14:33,0,0,76,69
9,2021-01-01,14:33,6,1,380,396
10,2021-01-01,14:33,1,4,424,446
11,2021-01-01,14:33,0,3,365,382
12,2021-01-01,14:33,0,0,369,344
13,2021-01-01,14:33,2,3,671,539
14,2021-01-01,14:33,0,0,0,0
15,2021-01-01,14:33,0,0,4,4
16,2021-01-01,14:33,0,0,0,0
17,2021-01-01,14:33,0,0,0,0
18,2021-01-01,14:33,0,0,139,144
19,2021-01-01,14:33,0,0,138,126
1,2021-01-01,14:34,0,0,3,3
2,2021-01-01,14:34,0,0,5,5
3,2021-01-01,14:34,0,0,1,2
4,2021-01-01,14:34,0,0,0,0
5,2021-01-01,14:34,0,0,3,3
6,2021-01-01,14:34,0,0,112,97
7,2021-01-01,14:34,0,0,5,13
8,2021-01-01,14:34,0,0,76,69
9,2021-01-01,14:34,2,2,382,398
10,2021-01-01,14:34,0,0,424,446
11,2021-01-01,14:34,0,3,365,385
12,2021-01-01,14:34,2,0,371,344
13,2021-01-01,14:34,1,7,672,546
14,2021-01-01,14:34,0,0,0,0
15,2021-01-01,14:34,0,0,4,4
16,2021-01-01,14:34,0,0,0,0
17,2021-01-01,14:34,0,0,0,0
18,2021-01-01,14:34,0,0,139,144
19,2021-01-01,14:34,0,0,138,126
1,2021-01-01,14:35,0,0,3,3
2,2021-01-01,14:35,0,0,5,5
3,2021-01-01,14:35,0,0,1,2
4,2021-01-01,14:35,0,0,0,0
5,2021-01-01,14:35,0,0,3,3
6,2021-01-01,14:35,0,0,112,97
7,2021-01-01,14:35,0,0,5,13
8,2021-01-01,14:35,0,0,76,69
9,2021-01-01,14:35,5,1,387,399
10,2021-01-01,14:35,0,1,424,447
11,2021-01-01,14:35,0,6,365,391
12,2021-01-01,14:35,0,1,371,345
13,2021-01-01,14:35,1,3,673,549
14,2021-01-01,14:35,0,0,0,0
15,2021-01-01,14:35,0,0,4,4
16,2021-01-01,14:35,0,0,0,0
17,2021-01-01,14:35,0,0,0,0
18,2021-01-01,14:35,0,0,139,144
19,2021-01-01,14:35,0,0,138,126
1,2021-01-01,14:36,0,0,3,3
2,2021-01-01,14:36,0,0,5,5
3,2021-01-01,14:36,0,0,1,2
4,2021-01-01,14:36,0,0,0,0
5,2021-01-01,14:36,0,0,3,3
6,2021-01-01,14:36,0,0,112,97
7,2021-01-01,14:36,0,0,5,13
8,2021-01-01,14:36,0,0,76,69
9,2021-01-01,14:36,0,2,387,401
10,2021-01-01,14:36,3,0,427,447
11,2021-01-01,14:36,2,3,367,394
12,2021-01-01,14:36,0,1,371,346
13,2021-01-01,14:36,0,3,673,552
14,2021-01-01,14:36,0,0,0,0
15,2021-01-01,14:36,0,0,4,4
16,2021-01-01,14:36,0,0,0,0
17,2021-01-01,14:36,0,0,0,0
18,2021-01-01,14:36,2,2,141,146
19,2021-01-01,14:36,1,0,139,126
1,2021-01-01,14:37,0,0,3,3
2,2021-01-01,14:37,0,0,5,5
3,2021-01-01,14:37,0,0,1,2
4,2021-01-01,14:37,0,0,0,0
5,2021-01-01,14:37,0,0,3,3
6,2021-01-01,14:37,0,2,112,99
7,2021-01-01,14:37,0,0,5,13
8,2021-01-01,14:37,0,0,76,69
9,2021-01-01,14:37,1,0,388,401
10,2021-01-01,14:37,1,2,428,449
11,2021-01-01,14:37,0,0,367,394
12,2021-01-01,14:37,1,0,372,346
13,2021-01-01,14:37,5,5,678,557
14,2021-01-01,14:37,0,0,0,0
15,2021-01-01,14:37,0,0,4,4
16,2021-01-01,14:37,0,0,0,0
17,2021-01-01,14:37,0,0,0,0
18,2021-01-01,14:37,0,0,141,146
19,2021-01-01,14:37,0,0,139,126
1,2021-01-01,14:38,0,0,3,3
2,2021-01-01,14:38,0,0,5,5
3,2021-01-01,14:38,0,0,1,2
4,2021-01-01,14:38,0,0,0,0
5,2021-01-01,14:38,0,0,3,3
6,2021-01-01,14:38,0,0,112,99
7,2021-01-01,14:38,0,0,5,13
8,2021-01-01,14:38,0,0,76,69
9,2021-01-01,14:38,2,0,390,401
10,2021-01-01,14:38,1,0,429,449
11,2021-01-01,14:38,1,0,368,394
12,2021-01-01,14:38,0,2,372,348
13,2021-01-01,14:38,6,2,684,559
14,2021-01-01,14:38,0,0,0,0
15,2021-01-01,14:38,0,0,4,4
16,2021-01-01,14:38,0,0,0,0
17,2021-01-01,14:38,0,0,0,0
18,2021-01-01,14:38,0,0,141,146
19,2021-01-01,14:38,0,0,139,126
1,2021-01-01,14:39,0,0,3,3
2,2021-01-01,14:39,0,0,5,5
3,2021-01-01,14:39,0,0,1,2
4,2021-01-01,14:39,0,0,0,0
5,2021-01-01,14:39,0,0,3,3
6,2021-01-01,14:39,0,0,112,99
7,2021-01-01,14:39,0,0,5,13
8,2021-01-01,14:39,0,0,76,69
9,2021-01-01,14:39,4,4,394,405
10,2021-01-01,14:39,2,2,431,451
11,2021-01-01,14:39,0,1,368,395
12,2021-01-01,14:39,0,3,372,351
13,2021-01-01,14:39,3,1,687,560
14,2021-01-01,14:39,0,0,0,0
15,2021-01-01,14:39,0,0,4,4
16,2021-01-01,14:39,0,0,0,0
17,2021-01-01,14:39,0,0,0,0
18,2021-01-01,14:39,0,0,141,146
19,2021-01-01,14:39,0,0,139,126
1,2021-01-01,14:40,0,0,3,3
2,2021-01-01,14:40,0,0,5,5
3,2021-01-01,14:40,0,0,1,2
4,2021-01-01,14:40,0,0,0,0
5,2021-01-01,14:40,0,0,3,3
6,2021-01-01,14:40,0,1,112,100
7,2021-01-01,14:40,0,0,5,13
8,2021-01-01,14:40,0,0,76,69
9,2021-01-01,14:40,3,3,397,408
10,2021-01-01,14:40,4,4,435,455
11,2021-01-01,14:40,0,0,368,395
12,2021-01-01,14:40,0,2,372,353
13,2021-01-01,14:40,4,0,691,560
14,2021-01-01,14:40,0,0,0,0
15,2021-01-01,14:40,0,0,4,4
16,2021-01-01,14:40,0,0,0,0
17,2021-01-01,14:40,0,0,0,0
18,2021-01-01,14:40,0,1,141,147
19,2021-01-01,14:40,2,1,141,127
1,2021-01-01,14:41,0,0,3,3
2,2021-01-01,14:41,0,0,5,5
3,2021-01-01,14:41,0,0,1,2
4,2021-01-01,14:41,0,0,0,0
5,2021-01-01,14:41,0,0,3,3
6,2021-01-01,14:41,0,4,112,104
7,2021-01-01,14:41,0,0,5,13
8,2021-01-01,14:41,0,0,76,69
9,2021-01-01,14:41,3,1,400,409
10,2021-01-01,14:41,0,1,435,456
11,2021-01-01,14:41,0,0,368,395
12,2021-01-01,14:41,1,0,373,353
13,2021-01-01,14:41,0,1,691,561
14,2021-01-01,14:41,0,0,0,0
15,2021-01-01,14:41,0,0,4,4
16,2021-01-01,14:41,0,0,0,0
17,2021-01-01,14:41,0,0,0,0
18,2021-01-01,14:41,0,0,141,147
19,2021-01-01,14:41,0,1,141,128
1,2021-01-01,14:42,0,0,3,3
2,2021-01-01,14:42,0,0,5,5
3,2021-01-01,14:42,0,0,1,2
4,2021-01-01,14:42,0,0,0,0
5,2021-01-01,14:42,0,0,3,3
6,2021-01-01,14:42,0,0,112,104
7,2021-01-01,14:42,0,0,5,13
8,2021-01-01,14:42,0,0,76,69
9,2021-01-01,14:42,0,1,400,410
10,2021-01-01,14:42,1,1,436,457
11,2021-01-01,14:42,0,1,368,396
12,2021-01-01,14:42,3,0,376,353
13,2021-01-01,14:42,5,3,696,564
14,2021-01-01,14:42,0,0,0,0
15,2021-01-01,14:42,0,0,4,4
16,2021-01-01,14:42,0,0,0,0
17,2021-01-01,14:42,0,0,0,0
18,2021-01-01,14:42,1,0,142,147
19,2021-01-01,14:42,1,0,142,128
1,2021-01-01,14:43,0,0,3,3
2,2021-01-01,14:43,0,0,5,5
3,2021-01-01,14:43,0,0,1,2
4,2021-01-01,14:43,0,0,0,0
5,2021-01-01,14:43,0,0,3,3
6,2021-01-01,14:43,1,0,113,104
7,2021-01-01,14:43,0,0,5,13
8,2021-01-01,14:43,0,0,76,69
9,2021-01-01,14:43,0,4,400,414
10,2021-01-01,14:43,0,0,436,457
11,2021-01-01,14:43,0,0,368,396
12,2021-01-01,14:43,0,0,376,353
13,2021-01-01,14:43,2,0,698,564
14,2021-01-01,14:43,0,0,0,0
15,2021-01-01,14:43,0,0,4,4
16,2021-01-01,14:43,0,0,0,0
17,2021-01-01,14:43,0,0,0,0
18,2021-01-01,14:43,0,1,142,148
19,2021-01-01,14:43,2,0,144,128
1,2021-01-01,14:44,0,0,3,3
2,2021-01-01,14:44,0,0,5,5
3,2021-01-01,14:44,0,0,1,2
4,2021-01-01,14:44,0,0,0,0
5,2021-01-01,14:44,0,0,3,3
6,2021-01-01,14:44,0,0,113,104
7,2021-01-01,14:44,0,0,5,13
8,2021-01-01,14:44,0,0,76,69
9,2021-01-01,14:44,2,0,402,414
10,2021-01-01,14:44,5,0,441,457
11,2021-01-01,14:44,0,0,368,396
12,2021-01-01,14:44,3,1,379,354
13,2021-01-01,14:44,6,3,704,567
14,2021-01-01,14:44,0,0,0,0
15,2021-01-01,14:44,0,0,4,4
16,2021-01-01,14:44,0,0,0,0
17,2021-01-01,14:44,0,0,0,0
18,2021-01-01,14:44,0,1,142,149
19,2021-01-01,14:44,1,0,145,128
1,2021-01-01,14:45,0,0,3,3
2,2021-01-01,14:45,0,0,5,5
3,2021-01-01,14:45,0,0,1,2
4,2021-01-01,14:45,0,0,0,0
5,2021-01-01,14:45,0,0,3,3
6,2021-01-01,14:45,0,0,113,104
7,2021-01-01,14:45,0,0,5,13
8,2021-01-01,14:45,0,0,76,69
9,2021-01-01,14:45,2,3,404,417
10,2021-01-01,14:45,0,10,441,467
11,2021-01-01,14:45,0,0,368,396
12,2021-01-01,14:45,0,1,379,355
13,2021-01-01,14:45,3,3,707,570
14,2021-01-01,14:45,0,0,0,0
15,2021-01-01,14:45,0,0,4,4
16,2021-01-01,14:45,0,0,0,0
17,2021-01-01,14:45,0,0,0,0
18,2021-01-01,14:45,1,1,143,150
19,2021-01-01,14:45,0,1,145,129
1,2021-01-01,14:46,0,0,3,3
2,2021-01-01,14:46,0,0,5,5
3,2021-01-01,14:46,0,0,1,2
4,2021-01-01,14:46,0,0,0,0
5,2021-01-01,14:46,0,0,3,3
6,2021-01-01,14:46,0,0,113,104
7,2021-01-01,14:46,0,0,5,13
8,2021-01-01,14:46,0,0,76,69
9,2021-01-01,14:46,2,0,406,417
10,2021-01-01,14:46,2,0,443,467
11,2021-01-01,14:46,0,1,368,397
12,2021-01-01,14:46,0,0,379,355
13,2021-01-01,14:46,1,1,708,571
14,2021-01-01,14:46,0,0,0,0
15,2021-01-01,14:46,0,0,4,4
16,2021-01-01,14:46,0,0,0,0
17,2021-01-01,14:46,0,0,0,0
18,2021-01-01,14:46,0,1,143,151
19,2021-01-01,14:46,0,0,145,129
1,2021-01-01,14:47,0,0,3,3
2,2021-01-01,14:47,0,0,5,5
3,2021-01-01,14:47,0,0,1,2
4,2021-01-01,14:47,0,0,0,0
5,2021-01-01,14:47,0,0,3,3
6,2021-01-01,14:47,0,0,113,104
7,2021-01-01,14:47,0,0,5,13
8,2021-01-01,14:47,0,0,76,69
9,2021-01-01,14:47,0,1,406,418
10,2021-01-01,14:47,8,0,451,467
11,2021-01-01,14:47,0,1,368,398
12,2021-01-01,14:47,1,1,380,356
13,2021-01-01,14:47,2,3,710,574
14,2021-01-01,14:47,0,0,0,0
15,2021-01-01,14:47,0,0,4,4
16,2021-01-01,14:47,0,0,0,0
17,2021-01-01,14:47,0,0,0,0
18,2021-01-01,14:47,0,2,143,153
19,2021-01-01,14:47,1,1,146,130
1,2021-01-01,14:48,0,0,3,3
2,2021-01-01,14:48,0,0,5,5
3,2021-01-01,14:48,0,0,1,2
4,2021-01-01,14:48,0,0,0,0
5,2021-01-01,14:48,0,0,3,3
6,2021-01-01,14:48,0,0,113,104
7,2021-01-01,14:48,0,0,5,13
8,2021-01-01,14:48,0,0,76,69
9,2021-01-01,14:48,0,4,406,422
10,2021-01-01,14:48,1,0,452,467
11,2021-01-01,14:48,0,0,368,398
12,2021-01-01,14:48,0,2,380,358
13,2021-01-01,14:48,2,6,712,580
14,2021-01-01,14:48,0,0,0,0
15,2021-01-01,14:48,0,0,4,4
16,2021-01-01,14:48,0,0,0,0
17,2021-01-01,14:48,0,0,0,0
18,2021-01-01,14:48,6,0,149,153
19,2021-01-01,14:48,0,0,146,130
1,2021-01-01,14:49,0,0,3,3
2,2021-01-01,14:49,0,0,5,5
3,2021-01-01,14:49,0,0,1,2
4,2021-01-01,14:49,0,0,0,0
5,2021-01-01,14:49,0,0,3,3
6,2021-01-01,14:49,2,0,115,104
7,2021-01-01,14:49,0,0,5,13
8,2021-01-01,14:49,3,0,79,69
9,2021-01-01,14:49,0,0,406,422
10,2021-01-01,14:49,0,0,452,467
11,2021-01-01,14:49,0,0,368,398
12,2021-01-01,14:49,0,0,380,358
13,2021-01-01,14:49,1,1,713,581
14,2021-01-01,14:49,0,0,0,0
15,2021-01-01,14:49,0,0,4,4
16,2021-01-01,14:49,0,0,0,0
17,2021-01-01,14:49,0,0,0,0
18,2021-01-01,14:49,2,0,151,153
19,2021-01-01,14:49,0,6,146,136
1,2021-01-01,14:50,0,0,3,3
2,2021-01-01,14:50,0,0,5,5
3,2021-01-01,14:50,0,0,1,2
4,2021-01-01,14:50,0,0,0,0
5,2021-01-01,14:50,0,0,3,3
6,2021-01-01,14:50,2,0,117,104
7,2021-01-01,14:50,0,0,5,13
8,2021-01-01,14:50,0,0,79,69
9,2021-01-01,14:50,0,0,406,422
10,2021-01-01,14:50,2,2,454,469
11,2021-01-01,14:50,0,1,368,399
12,2021-01-01,14:50,0,1,380,359
13,2021-01-01,14:50,0,0,713,581
14,2021-01-01,14:50,0,0,0,0
15,2021-01-01,14:50,0,0,4,4
16,2021-01-01,14:50,0,0,0,0
17,2021-01-01,14:50,0,0,0,0
18,2021-01-01,14:50,0,0,151,153
19,2021-01-01,14:50,0,3,146,139
1,2021-01-01,14:51,0,0,3,3
2,2021-01-01,14:51,0,0,5,5
3,2021-01-01,14:51,0,0,1,2
4,2021-01-01,14:51,0,0,0,0
5,2021-01-01,14:51,0,0,3,3
6,2021-01-01,14:51,0,0,117,104
7,2021-01-01,14:51,0,0,5,13
8,2021-01-01,14:51,0,3,79,72
9,2021-01-01,14:51,1,0,407,422
10,2021-01-01,14:51,0,3,454,472
11,2021-01-01,14:51,0,1,368,400
12,2021-01-01,14:51,1,1,381,360
13,2021-01-01,14:51,2,3,715,584
14,2021-01-01,14:51,0,0,0,0
15,2021-01-01,14:51,0,0,4,4
16,2021-01-01,14:51,0,0,0,0
17,2021-01-01,14:51,0,0,0,0
18,2021-01-01,14:51,0,0,151,153
19,2021-01-01,14:51,0,0,146,139
1,2021-01-01,14:52,0,0,3,3
2,2021-01-01,14:52,0,0,5,5
3,2021-01-01,14:52,0,0,1,2
4,2021-01-01,14:52,0,0,0,0
5,2021-01-01,14:52,0,0,3,3
6,2021-01-01,14:52,0,0,117,104
7,2021-01-01,14:52,0,0,5,13
8,2021-01-01,14:52,0,0,79,72
9,2021-01-01,14:52,0,0,407,422
10,2021-01-01,14:52,1,6,455,478
11,2021-01-01,14:52,3,1,371,401
12,2021-01-01,14:52,0,0,381,360
13,2021-01-01,14:52,1,4,716,588
14,2021-01-01,14:52,0,0,0,0
15,2021-01-01,14:52,0,0,4,4
16,2021-01-01,14:52,0,0,0,0
17,2021-01-01,14:52,0,0,0,0
18,2021-01-01,14:52,1,0,152,153
19,2021-01-01,14:52,2,2,148,141
1,2021-01-01,14:53,0,0,3,3
2,2021-01-01,14:53,0,0,5,5
3,2021-01-01,14:53,0,0,1,2
4,2021-01-01,14:53,0,0,0,0
5,2021-01-01,14:53,0,0,3,3
6,2021-01-01,14:53,0,0,117,104
7,2021-01-01,14:53,0,0,5,13
8,2021-01-01,14:53,0,0,79,72
9,2021-01-01,14:53,1,0,408,422
10,2021-01-01,14:53,5,3,460,481
11,2021-01-01,14:53,4,1,375,402
12,2021-01-01,14:53,0,1,381,361
13,2021-01-01,14:53,0,0,716,588
14,2021-01-01,14:53,0,0,0,0
15,2021-01-01,14:53,0,0,4,4
16,2021-01-01,14:53,0,0,0,0
17,2021-01-01,14:53,0,0,0,0
18,2021-01-01,14:53,0,0,152,153
19,2021-01-01,14:53,0,0,148,141
1,2021-01-01,14:54,0,0,3,3
2,2021-01-01,14:54,0,0,5,5
3,2021-01-01,14:54,0,0,1,2
4,2021-01-01,14:54,0,0,0,0
5,2021-01-01,14:54,0,0,3,3
6,2021-01-01,14:54,0,0,117,104
7,2021-01-01,14:54,0,0,5,13
8,2021-01-01,14:54,0,0,79,72
9,2021-01-01,14:54,2,0,410,422
10,2021-01-01,14:54,0,0,460,481
11,2021-01-01,14:54,0,0,375,402
12,2021-01-01,14:54,1,0,382,361
13,2021-01-01,14:54,0,1,716,589
14,2021-01-01,14:54,0,0,0,0
15,2021-01-01,14:54,0,0,4,4
16,2021-01-01,14:54,0,0,0,0
17,2021-01-01,14:54,0,0,0,0
18,2021-01-01,14:54,0,0,152,153
19,2021-01-01,14:54,0,1,148,142
1,2021-01-01,14:55,0,0,3,3
2,2021-01-01,14:55,0,0,5,5
3,2021-01-01,14:55,0,0,1,2
4,2021-01-01,14:55,0,0,0,0
5,2021-01-01,14:55,0,0,3,3
6,2021-01-01,14:55,0,0,117,104
7,2021-01-01,14:55,0,0,5,13
8,2021-01-01,14:55,0,0,79,72
9,2021-01-01,14:55,0,0,410,422
10,2021-01-01,14:55,1,0,461,481
11,2021-01-01,14:55,0,0,375,402
12,2021-01-01,14:55,1,2,383,363
13,2021-01-01,14:55,1,0,717,589
14,2021-01-01,14:55,0,0,0,0
15,2021-01-01,14:55,0,0,4,4
16,2021-01-01,14:55,0,0,0,0
17,2021-01-01,14:55,0,0,0,0
18,2021-01-01,14:55,0,0,152,153
19,2021-01-01,14:55,0,0,148,142
1,2021-01-01,14:56,0,0,3,3
2,2021-01-01,14:56,0,0,5,5
3,2021-01-01,14:56,0,0,1,2
4,2021-01-01,14:56,0,0,0,0
5,2021-01-01,14:56,0,0,3,3
6,2021-01-01,14:56,0,0,117,104
7,2021-01-01,14:56,0,0,5,13
8,2021-01-01,14:56,0,0,79,72
9,2021-01-01,14:56,0,0,410,422
10,2021-01-01,14:56,1,7,462,488
11,2021-01-01,14:56,0,0,375,402
12,2021-01-01,14:56,1,0,384,363
13,2021-01-01,14:56,1,2,718,591
14,2021-01-01,14:56,0,0,0,0
15,2021-01-01,14:56,0,0,4,4
16,2021-01-01,14:56,0,0,0,0
17,2021-01-01,14:56,0,0,0,0
18,2021-01-01,14:56,0,0,152,153
19,2021-01-01,14:56,0,0,148,142
1,2021-01-01,14:57,0,0,3,3
2,2021-01-01,14:57,0,0,5,5
3,2021-01-01,14:57,0,0,1,2
4,2021-01-01,14:57,0,0,0,0
5,2021-01-01,14:57,0,0,3,3
6,2021-01-01,14:57,0,0,117,104
7,2021-01-01,14:57,0,0,5,13
8,2021-01-01,14:57,0,0,79,72
9,2021-01-01,14:57,0,1,410,423
10,2021-01-01,14:57,0,3,462,491
11,2021-01-01,14:57,0,0,375,402
12,2021-01-01,14:57,1,0,385,363
13,2021-01-01,14:57,0,3,718,594
14,2021-01-01,14:57,0,0,0,0
15,2021-01-01,14:57,0,0,4,4
16,2021-01-01,14:57,0,0,0,0
17,2021-01-01,14:57,0,0,0,0
18,2021-01-01,14:57,0,0,152,153
19,2021-01-01,14:57,0,0,148,142
1,2021-01-01,14:58,0,0,3,3
2,2021-01-01,14:58,0,0,5,5
3,2021-01-01,14:58,0,0,1,2
4,2021-01-01,14:58,0,0,0,0
5,2021-01-01,14:58,0,0,3,3
6,2021-01-01,14:58,0,0,117,104
7,2021-01-01,14:58,0,0,5,13
8,2021-01-01,14:58,0,0,79,72
9,2021-01-01,14:58,2,1,412,424
10,2021-01-01,14:58,4,0,466,491
11,2021-01-01,14:58,0,1,375,403
12,2021-01-01,14:58,0,0,385,363
13,2021-01-01,14:58,0,2,718,596
14,2021-01-01,14:58,0,0,0,0
15,2021-01-01,14:58,0,0,4,4
16,2021-01-01,14:58,0,0,0,0
17,2021-01-01,14:58,0,0,0,0
18,2021-01-01,14:58,0,0,152,153
19,2021-01-01,14:58,0,0,148,142
1,2021-01-01,14:59,0,0,3,3
2,2021-01-01,14:59,0,0,5,5
3,2021-01-01,14:59,0,0,1,2
4,2021-01-01,14:59,0,0,0,0
5,2021-01-01,14:59,0,0,3,3
6,2021-01-01,14:59,0,0,117,104
7,2021-01-01,14:59,0,0,5,13
8,2021-01-01,14:59,0,0,79,72
9,2021-01-01,14:59,2,0,414,424
10,2021-01-01,14:59,3,1,469,492
11,2021-01-01,14:59,0,1,375,404
12,2021-01-01,14:59,1,0,386,363
13,2021-01-01,14:59,2,0,720,596
14,2021-01-01,14:59,0,0,0,0
15,2021-01-01,14:59,0,0,4,4
16,2021-01-01,14:59,0,0,0,0
17,2021-01-01,14:59,0,0,0,0
18,2021-01-01,14:59,0,1,152,154
19,2021-01-01,14:59,0,0,148,142
1,2021-01-01,15:00,0,0,3,3
2,2021-01-01,15:00,0,0,5,5
3,2021-01-01,15:00,0,0,1,2
4,2021-01-01,15:00,0,0,0,0
5,2021-01-01,15:00,0,0,3,3
6,2021-01-01,15:00,0,0,117,104
7,2021-01-01,15:00,0,0,5,13
8,2021-01-01,15:00,0,0,79,72
9,2021-01-01,15:00,0,0,414,424
10,2021-01-01,15:00,1,0,470,492
11,2021-01-01,15:00,0,2,375,406
12,2021-01-01,15:00,1,2,387,365
13,2021-01-01,15:00,0,1,720,597
14,2021-01-01,15:00,0,0,0,0
15,2021-01-01,15:00,0,0,4,4
16,2021-01-01,15:00,0,0,0,0
17,2021-01-01,15:00,0,0,0,0
18,2021-01-01,15:00,0,0,152,154
19,2021-01-01,15:00,0,0,148,142
1,2021-01-01,15:01,0,0,3,3
2,2021-01-01,15:01,0,0,5,5
3,2021-01-01,15:01,0,0,1,2
4,2021-01-01,15:01,0,0,0,0
5,2021-01-01,15:01,0,0,3,3
6,2021-01-01,15:01,0,1,117,105
7,2021-01-01,15:01,0,0,5,13
8,2021-01-01,15:01,0,0,79,72
9,2021-01-01,15:01,1,0,415,424
10,2021-01-01,15:01,0,0,470,492
11,2021-01-01,15:01,0,0,375,406
12,2021-01-01,15:01,0,1,387,366
13,2021-01-01,15:01,1,0,721,597
14,2021-01-01,15:01,0,0,0,0
15,2021-01-01,15:01,0,0,4,4
16,2021-01-01,15:01,0,0,0,0
17,2021-01-01,15:01,0,0,0,0
18,2021-01-01,15:01,0,1,152,155
19,2021-01-01,15:01,1,0,149,142
1,2021-01-01,15:02,0,0,3,3
2,2021-01-01,15:02,0,0,5,5
3,2021-01-01,15:02,0,0,1,2
4,2021-01-01,15:02,0,0,0,0
5,2021-01-01,15:02,0,0,3,3
6,2021-01-01,15:02,0,0,117,105
7,2021-01-01,15:02,0,0,5,13
8,2021-01-01,15:02,0,0,79,72
9,2021-01-01,15:02,0,1,415,425
10,2021-01-01,15:02,1,1,471,493
11,2021-01-01,15:02,7,0,382,406
12,2021-01-01,15:02,0,0,387,366
13,2021-01-01,15:02,7,0,728,597
14,2021-01-01,15:02,0,0,0,0
15,2021-01-01,15:02,0,0,4,4
16,2021-01-01,15:02,0,0,0,0
17,2021-01-01,15:02,0,0,0,0
18,2021-01-01,15:02,0,0,152,155
19,2021-01-01,15:02,0,0,149,142
1,2021-01-01,15:03,0,0,3,3
2,2021-01-01,15:03,0,0,5,5
3,2021-01-01,15:03,0,0,1,2
4,2021-01-01,15:03,0,0,0,0
5,2021-01-01,15:03,0,0,3,3
6,2021-01-01,15:03,0,0,117,105
7,2021-01-01,15:03,0,0,5,13
8,2021-01-01,15:03,1,0,80,72
9,2021-01-01,15:03,0,1,415,426
10,2021-01-01,15:03,3,9,474,502
11,2021-01-01,15:03,8,0,390,406
12,2021-01-01,15:03,1,0,388,366
13,2021-01-01,15:03,2,7,730,604
14,2021-01-01,15:03,0,0,0,0
15,2021-01-01,15:03,0,0,4,4
16,2021-01-01,15:03,0,0,0,0
17,2021-01-01,15:03,0,0,0,0
18,2021-01-01,15:03,0,0,152,155
19,2021-01-01,15:03,0,0,149,142
1,2021-01-01,15:04,0,0,3,3
2,2021-01-01,15:04,0,0,5,5
3,2021-01-01,15:04,0,0,1,2
4,2021-01-01,15:04,0,0,0,0
5,2021-01-01,15:04,0,0,3,3
6,2021-01-01,15:04,2,0,119,105
7,2021-01-01,15:04,0,0,5,13
8,2021-01-01,15:04,0,0,80,72
9,2021-01-01,15:04,2,0,417,426
10,2021-01-01,15:04,1,6,475,508
11,2021-01-01,15:04,3,0,393,406
12,2021-01-01,15:04,2,2,390,368
13,2021-01-01,15:04,2,5,732,609
14,2021-01-01,15:04,0,0,0,0
15,2021-01-01,15:04,0,0,4,4
16,2021-01-01,15:04,0,0,0,0
17,2021-01-01,15:04,0,0,0,0
18,2021-01-01,15:04,0,0,152,155
19,2021-01-01,15:04,0,0,149,142
1,2021-01-01,15:05,0,0,3,3
2,2021-01-01,15:05,0,0,5,5
3,2021-01-01,15:05,0,0,1,2
4,2021-01-01,15:05,0,0,0,0
5,2021-01-01,15:05,0,0,3,3
6,2021-01-01,15:05,0,0,119,105
7,2021-01-01,15:05,0,0,5,13
8,2021-01-01,15:05,0,1,80,73
9,2021-01-01,15:05,1,2,418,428
10,2021-01-01,15:05,1,0,476,508
11,2021-01-01,15:05,0,0,393,406
12,2021-01-01,15:05,1,2,391,370
13,2021-01-01,15:05,5,3,737,612
14,2021-01-01,15:05,0,0,0,0
15,2021-01-01,15:05,0,0,4,4
16,2021-01-01,15:05,0,0,0,0
17,2021-01-01,15:05,0,0,0,0
18,2021-01-01,15:05,0,0,152,155
19,2021-01-01,15:05,0,0,149,142
1,2021-01-01,15:06,0,0,3,3
2,2021-01-01,15:06,0,0,5,5
3,2021-01-01,15:06,0,0,1,2
4,2021-01-01,15:06,0,0,0,0
5,2021-01-01,15:06,0,0,3,3
6,2021-01-01,15:06,0,0,119,105
7,2021-01-01,15:06,0,0,5,13
8,2021-01-01,15:06,0,0,80,73
9,2021-01-01,15:06,0,2,418,430
10,2021-01-01,15:06,4,1,480,509
11,2021-01-01,15:06,0,1,393,407
12,2021-01-01,15:06,2,1,393,371
13,2021-01-01,15:06,3,3,740,615
14,2021-01-01,15:06,0,0,0,0
15,2021-01-01,15:06,0,0,4,4
16,2021-01-01,15:06,0,0,0,0
